"Datasources","End DateTime","Process Description","Queue DateTime","Start DateTime","Status","Catalog","Category","Classification Name","Column Name","Comments","Confidence score","DB Name","Data-Source Name","Data-Source Type","Data-Source URL","Full Datasource Description","Host","Port","Rule Description","Schema","Service Name","Table Name"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","Sensitive Data","PCI","gender","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI gender
Category: 'Sensitive Data' Classification: 'PCI' Comprehensive: true
Rule: Search For Data: customCCN
TABLE_TYPE='TABLE', TABLE_NAME_LIKE='%PCI', DATA_TYPE='NUMBER,TEXT', SKIP_EMPTY_NULL='false', SHOW_UNIQUE_VALUES='false', CONFIDENCE_SCORE='false'
Action: Add to Group of Objects: -add
Add Member Type='FULLNAME', Replace Group Content='false', Object Group='Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","customCCN","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","Sensitive Data","PCI","birthdate","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI birthdate
Category: 'Sensitive Data' Classification: 'PCI' Comprehensive: true
Rule: Search For Data: customCCN
TABLE_TYPE='TABLE', TABLE_NAME_LIKE='%PCI', DATA_TYPE='NUMBER,TEXT', SKIP_EMPTY_NULL='false', SHOW_UNIQUE_VALUES='false', CONFIDENCE_SCORE='false'
Action: Add to Group of Objects: -add
Add Member Type='FULLNAME', Replace Group Content='false', Object Group='Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","customCCN","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","Sensitive Data","PCI","maiden name","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI maiden name
Category: 'Sensitive Data' Classification: 'PCI' Comprehensive: true
Rule: Search For Data: customCCN
TABLE_TYPE='TABLE', TABLE_NAME_LIKE='%PCI', DATA_TYPE='NUMBER,TEXT', SKIP_EMPTY_NULL='false', SHOW_UNIQUE_VALUES='false', CONFIDENCE_SCORE='false'
Action: Add to Group of Objects: -add
Add Member Type='FULLNAME', Replace Group Content='false', Object Group='Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","customCCN","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","Sensitive Data","PCI","last name","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI last name
Category: 'Sensitive Data' Classification: 'PCI' Comprehensive: true
Rule: Search For Data: customCCN
TABLE_TYPE='TABLE', TABLE_NAME_LIKE='%PCI', DATA_TYPE='NUMBER,TEXT', SKIP_EMPTY_NULL='false', SHOW_UNIQUE_VALUES='false', CONFIDENCE_SCORE='false'
Action: Add to Group of Objects: -add
Add Member Type='FULLNAME', Replace Group Content='false', Object Group='Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","customCCN","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","Sensitive Data","PCI","first name","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI first name
Category: 'Sensitive Data' Classification: 'PCI' Comprehensive: true
Rule: Search For Data: customCCN
TABLE_TYPE='TABLE', TABLE_NAME_LIKE='%PCI', DATA_TYPE='NUMBER,TEXT', SKIP_EMPTY_NULL='false', SHOW_UNIQUE_VALUES='false', CONFIDENCE_SCORE='false'
Action: Add to Group of Objects: -add
Add Member Type='FULLNAME', Replace Group Content='false', Object Group='Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","customCCN","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","Sensitive Data","PCI","address","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI address
Category: 'Sensitive Data' Classification: 'PCI' Comprehensive: true
Rule: Search For Data: customCCN
TABLE_TYPE='TABLE', TABLE_NAME_LIKE='%PCI', DATA_TYPE='NUMBER,TEXT', SKIP_EMPTY_NULL='false', SHOW_UNIQUE_VALUES='false', CONFIDENCE_SCORE='false'
Action: Add to Group of Objects: -add
Add Member Type='FULLNAME', Replace Group Content='false', Object Group='Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","customCCN","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","Sensitive Data","PCI","city","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI city
Category: 'Sensitive Data' Classification: 'PCI' Comprehensive: true
Rule: Search For Data: customCCN
TABLE_TYPE='TABLE', TABLE_NAME_LIKE='%PCI', DATA_TYPE='NUMBER,TEXT', SKIP_EMPTY_NULL='false', SHOW_UNIQUE_VALUES='false', CONFIDENCE_SCORE='false'
Action: Add to Group of Objects: -add
Add Member Type='FULLNAME', Replace Group Content='false', Object Group='Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","customCCN","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","Sensitive Data","PCI","state","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI state
Category: 'Sensitive Data' Classification: 'PCI' Comprehensive: true
Rule: Search For Data: customCCN
TABLE_TYPE='TABLE', TABLE_NAME_LIKE='%PCI', DATA_TYPE='NUMBER,TEXT', SKIP_EMPTY_NULL='false', SHOW_UNIQUE_VALUES='false', CONFIDENCE_SCORE='false'
Action: Add to Group of Objects: -add
Add Member Type='FULLNAME', Replace Group Content='false', Object Group='Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","customCCN","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","Sensitive Data","PCI","zip","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI zip
Category: 'Sensitive Data' Classification: 'PCI' Comprehensive: true
Rule: Search For Data: customCCN
TABLE_TYPE='TABLE', TABLE_NAME_LIKE='%PCI', DATA_TYPE='NUMBER,TEXT', SKIP_EMPTY_NULL='false', SHOW_UNIQUE_VALUES='false', CONFIDENCE_SCORE='false'
Action: Add to Group of Objects: -add
Add Member Type='FULLNAME', Replace Group Content='false', Object Group='Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","customCCN","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","Sensitive Data","PCI","phone","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI phone
Category: 'Sensitive Data' Classification: 'PCI' Comprehensive: true
Rule: Search For Data: customCCN
TABLE_TYPE='TABLE', TABLE_NAME_LIKE='%PCI', DATA_TYPE='NUMBER,TEXT', SKIP_EMPTY_NULL='false', SHOW_UNIQUE_VALUES='false', CONFIDENCE_SCORE='false'
Action: Add to Group of Objects: -add
Add Member Type='FULLNAME', Replace Group Content='false', Object Group='Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","customCCN","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","Sensitive Data","PCI","email","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI email
Category: 'Sensitive Data' Classification: 'PCI' Comprehensive: true
Rule: Search For Data: customCCN
TABLE_TYPE='TABLE', TABLE_NAME_LIKE='%PCI', DATA_TYPE='NUMBER,TEXT', SKIP_EMPTY_NULL='false', SHOW_UNIQUE_VALUES='false', CONFIDENCE_SCORE='false'
Action: Add to Group of Objects: -add
Add Member Type='FULLNAME', Replace Group Content='false', Object Group='Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","customCCN","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","Sensitive Data","PCI","cc_type","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI cc_type
Category: 'Sensitive Data' Classification: 'PCI' Comprehensive: true
Rule: Search For Data: customCCN
TABLE_TYPE='TABLE', TABLE_NAME_LIKE='%PCI', DATA_TYPE='NUMBER,TEXT', SKIP_EMPTY_NULL='false', SHOW_UNIQUE_VALUES='false', CONFIDENCE_SCORE='false'
Action: Add to Group of Objects: -add
Add Member Type='FULLNAME', Replace Group Content='false', Object Group='Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","customCCN","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","Sensitive Data","PCI","CCN","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI CCN
Category: 'Sensitive Data' Classification: 'PCI' Comprehensive: true
Rule: Search For Data: customCCN
TABLE_TYPE='TABLE', TABLE_NAME_LIKE='%PCI', DATA_TYPE='NUMBER,TEXT', SKIP_EMPTY_NULL='false', SHOW_UNIQUE_VALUES='false', CONFIDENCE_SCORE='false'
Action: Add to Group of Objects: -add
Add Member Type='FULLNAME', Replace Group Content='false', Object Group='Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","customCCN","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","Sensitive Data","PCI","cc_cvc","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI cc_cvc
Category: 'Sensitive Data' Classification: 'PCI' Comprehensive: true
Rule: Search For Data: customCCN
TABLE_TYPE='TABLE', TABLE_NAME_LIKE='%PCI', DATA_TYPE='NUMBER,TEXT', SKIP_EMPTY_NULL='false', SHOW_UNIQUE_VALUES='false', CONFIDENCE_SCORE='false'
Action: Add to Group of Objects: -add
Add Member Type='FULLNAME', Replace Group Content='false', Object Group='Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","customCCN","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","Sensitive Data","PCI","cc_expiredate","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI cc_expiredate
Category: 'Sensitive Data' Classification: 'PCI' Comprehensive: true
Rule: Search For Data: customCCN
TABLE_TYPE='TABLE', TABLE_NAME_LIKE='%PCI', DATA_TYPE='NUMBER,TEXT', SKIP_EMPTY_NULL='false', SHOW_UNIQUE_VALUES='false', CONFIDENCE_SCORE='false'
Action: Add to Group of Objects: -add
Add Member Type='FULLNAME', Replace Group Content='false', Object Group='Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","customCCN","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","name","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.UserData name
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: name
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","name","dbo","","UserData"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","address","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.UserData address
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: addr
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%ADDR%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","addr","dbo","","UserData"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","country","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.UserData country
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: country
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%COUNTRY%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","country","dbo","","UserData"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","postalZip","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.UserData postalZip
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: postal
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%POSTAL%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","postal","dbo","","UserData"
